 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
UF Residência: Rio de Janeiro
Período:2015
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"330187 Iguaba Grande";0;0;0;0;0;0;6;3;1;1;0;0;11
"330190 Itaboraí";2;0;0;2;1;13;13;15;12;2;0;0;60
"330200 Itaguaí";1;1;1;0;1;4;9;9;3;0;0;0;29
"330210 Itaocara";0;0;0;0;0;0;1;0;0;0;0;0;1
"330220 Itaperuna";0;0;0;0;0;3;3;6;2;2;1;0;17
"330225 Itatiaia";0;0;0;0;0;0;2;3;0;0;0;0;5
"330227 Japeri";0;0;0;0;2;6;10;5;2;0;0;0;25
"330230 Laje do Muriaé";0;0;0;0;0;0;0;1;0;0;0;0;1
"330240 Macaé";0;0;0;0;3;19;25;13;3;5;0;0;68
"330245 Macuco";0;0;0;0;0;0;2;0;0;0;0;0;2
"330250 Magé";2;1;0;0;3;20;18;15;6;1;0;0;66
"330260 Mangaratiba";0;0;0;0;1;0;1;0;2;1;0;0;5
"330270 Maricá";0;0;0;0;1;5;4;10;2;0;0;0;22
"330280 Mendes";0;0;0;0;0;1;0;0;0;0;0;0;1
"330285 Mesquita";0;0;0;0;0;2;6;6;4;0;1;0;19
"330290 Miguel Pereira";0;0;0;0;0;0;1;0;0;0;0;0;1
"330300 Miracema";0;0;0;0;0;1;1;2;0;0;0;0;4
"330310 Natividade";0;0;0;0;0;0;0;0;0;1;1;0;2
"330320 Nilópolis";1;0;0;0;1;7;7;11;6;1;0;0;34
"330330 Niterói";0;1;2;1;1;35;34;39;28;4;1;0;146
"330340 Nova Friburgo";0;0;0;0;0;14;14;4;4;1;0;0;37
"330350 Nova Iguaçu";1;2;0;1;14;79;95;57;30;9;4;0;292
"330360 Paracambi";0;0;0;0;0;1;2;0;0;0;0;0;3
"330370 Paraíba do Sul";0;0;0;0;0;4;3;1;0;0;0;0;8
"330380 Parati";0;0;0;0;0;2;1;1;3;0;0;0;7
"330385 Paty do Alferes";0;0;0;0;0;0;0;1;1;0;0;0;2
"330390 Petrópolis";0;0;0;0;0;15;11;6;2;3;1;0;38
"330395 Pinheiral";0;0;0;0;0;0;0;1;2;0;0;0;3
"330400 Piraí";0;0;0;0;0;3;0;1;1;0;0;0;5
"330410 Porciúncula";0;0;0;0;0;4;0;2;1;0;0;0;7
"330412 Quatis";0;0;0;0;0;0;2;0;0;0;0;0;2
"330414 Queimados";0;0;0;0;4;6;5;11;4;1;0;1;32
"330415 Quissamã";0;0;0;0;0;0;1;2;0;0;0;0;3
"330420 Resende";0;0;0;0;1;12;7;1;2;0;0;0;23
"330430 Rio Bonito";0;0;0;0;0;4;6;3;5;0;0;0;18
"330440 Rio Claro";0;0;0;0;0;3;0;0;0;0;0;0;3
"330452 Rio das Ostras";0;1;0;0;2;11;14;3;4;1;0;0;36
"330455 Rio de Janeiro";10;11;5;4;58;633;708;495;273;110;19;5;2331
"330460 Santa Maria Madalena";0;0;0;0;0;0;0;1;0;0;0;0;1
"330470 Santo Antônio de Pádua";0;0;0;0;0;3;2;0;2;1;0;0;8
"330480 São Fidélis";0;0;0;0;1;0;0;0;0;0;0;0;1
"330475 São Francisco de Itabapoana";0;0;0;0;1;1;0;1;0;0;0;0;3
"330490 São Gonçalo";1;1;0;0;4;57;80;69;33;9;3;0;257
"330500 São João da Barra";0;0;0;0;0;0;0;1;0;0;0;0;1
"330510 São João de Meriti";0;0;0;1;2;31;32;24;18;6;1;0;115
"330520 São Pedro da Aldeia";0;0;0;0;0;3;6;1;4;0;0;0;14
"330540 Sapucaia";0;0;0;0;0;0;1;0;0;0;0;0;1
"330550 Saquarema";1;0;0;0;1;4;4;5;4;2;0;0;21
"330555 Seropédica";0;0;0;0;0;5;7;2;2;3;0;0;19
"330560 Silva Jardim";0;0;0;0;0;0;1;0;0;0;0;0;1
"330575 Tanguá";0;0;0;0;0;0;1;0;0;0;0;0;1
"330580 Teresópolis";0;1;0;0;1;3;7;3;5;2;1;1;24
"330600 Três Rios";0;0;1;1;1;5;10;11;3;2;1;0;35
"330610 Valença";0;0;0;0;0;3;1;1;1;0;0;0;6
"330615 Varre-Sai";0;0;0;0;1;0;0;0;0;0;0;0;1
"330620 Vassouras";0;0;0;0;0;1;4;5;1;0;0;0;11
"330630 Volta Redonda";0;0;0;0;1;11;24;11;7;6;2;0;62
"330000 Município ignorado - RJ";9;0;0;0;0;2;4;0;0;1;0;0;16
"Total";37;23;11;10;129;1183;1418;1021;574;206;39;10;4661
