 Casos de aids identificados no Brasil
Freqüência por Município (Res) e Fx. Etária(13)
Ano Diagnóstico: 2016
UF Residência: Ceará
Região Res.: Região Nordeste
UF Notificação: Ceará
Período:2016
"Município (Res)";"< 1 ano";"1-4";"5-9";"10-14";"15-19";"20-29";"30-39";"40-49";"50-59";"60-69";"70-79";"80 e mais";"Total"
"231050 Pedra Branca";0;0;0;0;0;1;0;0;0;0;0;0;1
"231130 Quixadá";0;0;0;0;0;0;2;2;0;0;0;0;4
"231140 Quixeramobim";0;0;0;0;0;0;1;0;0;0;0;0;1
"231150 Quixeré";0;0;0;0;0;1;0;1;0;0;0;0;2
"231160 Redenção";0;0;0;0;0;0;1;1;0;0;0;0;2
"231170 Reriutaba";0;0;0;0;0;0;0;1;0;1;0;0;2
"231180 Russas";0;0;0;0;0;1;1;1;2;2;0;0;7
"231195 Salitre";0;0;0;0;0;0;0;0;1;0;0;0;1
"231230 São Benedito";0;0;0;0;0;1;2;0;1;1;0;0;5
"231240 São Gonçalo do Amarante";0;0;0;0;0;1;1;0;1;1;0;0;4
"231290 Sobral";0;0;0;0;1;17;15;8;2;3;0;0;46
"231300 Solonópole";0;0;1;0;0;0;0;0;0;0;0;0;1
"231310 Tabuleiro do Norte";0;0;0;0;0;0;0;0;1;0;0;0;1
"231320 Tamboril";0;0;0;0;0;0;1;0;0;0;0;0;1
"231330 Tauá";0;0;0;0;0;0;1;0;0;0;0;0;1
"231340 Tianguá";0;0;0;0;0;0;0;1;2;0;0;0;3
"231355 Tururu";0;0;0;0;0;0;1;0;0;1;0;0;2
"231380 Uruburetama";0;0;0;0;0;0;2;1;0;0;0;0;3
"231390 Uruoca";0;0;0;0;0;0;0;0;0;1;0;0;1
"231410 Viçosa do Ceará";0;0;0;0;0;0;0;1;0;0;0;0;1
"Total";5;7;4;3;32;356;408;281;141;65;10;1;1313
