regiao,uf,cod_ibge,municipio,ano_diagnostico,Branca,Preta,Amarela,Parda,Indígena,Ignorado,2023,analfabeto,1ª a 4ª série incompleta,4ª série completa,5ª a 8ª série incompleta,fundamental completo,médio incompleto,médio completo,superior incompleto,superior completo,nao_informado
SUDESTE,MG,313630.0,João Pinheiro,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313670.0,Juiz de Fora,2019,73.0,49.0,8.0,50.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313690.0,Juruaia,2019,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313720.0,Lagoa da Prata,2019,1.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313730.0,Lagoa dos Patos,2019,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313750.0,Lagoa Formosa,2019,2.0,1.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313760.0,Lagoa Santa,2019,1.0,0.0,0.0,4.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313770.0,Lajinha,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313780.0,Lambari,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313800.0,Laranjal,2019,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313820.0,Lavras,2019,4.0,5.0,0.0,4.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313840.0,Leopoldina,2019,1.0,3.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313880.0,Luz,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313930.0,Manga,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313940.0,Manhuaçu,2019,6.0,2.0,0.0,3.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313950.0,Manhumirim,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313960.0,Mantena,2019,1.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313980.0,Mar de Espanha,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,313990.0,Maria da Fé,2019,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314000.0,Mariana,2019,1.0,0.0,1.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314015.0,Mário Campos,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314050.0,Martinho Campos,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314070.0,Mateus Leme,2019,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,317150.0,Mathias Lobato,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314080.0,Matias Barbosa,2019,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314110.0,Matozinhos,2019,2.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314140.0,Medina,2019,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314200.0,Mirabela,2019,1.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314240.0,Moema,2019,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314260.0,Monsenhor Paulo,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314280.0,Monte Alegre de Minas,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314310.0,Monte Carmelo,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314330.0,Montes Claros,2019,16.0,7.0,0.0,36.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314350.0,Morada Nova de Minas,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314390.0,Muriaé,2019,22.0,5.0,0.0,10.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314430.0,Nanuque,2019,0.0,0.0,0.0,4.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314435.0,Naque,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314437.0,Natalândia,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314460.0,Nepomuceno,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314480.0,Nova Lima,2019,4.0,3.0,0.0,7.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314500.0,Nova Ponte,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314510.0,Nova Resende,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314520.0,Nova Serrana,2019,2.0,0.0,0.0,5.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314530.0,Novo Cruzeiro,2019,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314560.0,Oliveira,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314587.0,Orizânia,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314610.0,Ouro Preto,2019,1.0,3.0,0.0,9.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314630.0,Padre Paraíso,2019,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314640.0,Paineiras,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314650.0,Pains,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314670.0,Palma,2019,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314675.0,Palmópolis,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314710.0,Pará de Minas,2019,1.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314730.0,Paraisópolis,2019,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314740.0,Paraopeba,2019,1.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314760.0,Passa Quatro,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314790.0,Passos,2019,7.0,1.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314800.0,Patos de Minas,2019,10.0,1.0,1.0,3.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314810.0,Patrocínio,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314930.0,Pedro Leopoldo,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314950.0,Pequeri,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,314980.0,Perdizes,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315000.0,Pescador,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315010.0,Piau,2019,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315080.0,Piranga,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315090.0,Piranguçu,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315120.0,Pirapora,2019,2.0,2.0,0.0,8.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315140.0,Pitangui,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315150.0,Piumhi,2019,1.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315160.0,Planura,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315180.0,Poços de Caldas,2019,14.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315200.0,Pompéu,2019,1.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315210.0,Ponte Nova,2019,4.0,1.0,0.0,4.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315250.0,Pouso Alegre,2019,18.0,2.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315260.0,Pouso Alto,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315280.0,Prata,2019,1.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315340.0,Presidente Olegário,2019,0.0,1.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315360.0,Prudente de Morais,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315390.0,Raposos,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315440.0,Ressaquinha,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315445.0,Riachinho,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315460.0,Ribeirão das Neves,2019,8.0,7.0,1.0,28.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315530.0,Rio Manso,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315550.0,Rio Paranaíba,2019,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315570.0,Rio Piracicaba,2019,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315580.0,Rio Pomba,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315630.0,Rodeiro,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315670.0,Sabará,2019,5.0,4.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315700.0,Salinas,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315720.0,Santa Bárbara,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315733.0,Santa Cruz de Minas,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315770.0,Santa Juliana,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315780.0,Santa Luzia,2019,4.0,4.0,2.0,16.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315820.0,Santa Maria do Suaçuí,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315940.0,Santa Rita de Ibitipoca,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315960.0,Santa Rita do Sapucaí,2019,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315895.0,Santana do Paraíso,2019,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,315990.0,Santo Antônio do Amparo,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316040.0,Santo Antônio do Monte,2019,2.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316070.0,Santos Dumont,2019,4.0,1.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316110.0,São Francisco,2019,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316200.0,São Gonçalo do Sapucaí,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316210.0,São Gotardo,2019,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316250.0,São João del Rei,2019,3.0,1.0,0.0,3.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316257.0,São João do Manteninha,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316292.0,São Joaquim de Bicas,2019,1.0,0.0,1.0,3.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316370.0,São Lourenço,2019,3.0,1.0,0.0,5.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316400.0,São Pedro dos Ferros,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316450.0,São Sebastião do Maranhão,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316470.0,São Sebastião do Paraíso,2019,3.0,0.0,0.0,3.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316553.0,Sarzedo,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316710.0,Serro,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316720.0,Sete Lagoas,2019,25.0,9.0,3.0,43.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316850.0,Teixeiras,2019,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316860.0,Teófilo Otoni,2019,4.0,1.0,1.0,33.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316870.0,Timóteo,2019,4.0,0.0,0.0,2.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316900.0,Tocantins,2019,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316930.0,Três Corações,2019,5.0,1.0,0.0,6.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316935.0,Três Marias,2019,1.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316940.0,Três Pontas,2019,3.0,2.0,0.0,4.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316960.0,Tupaciguara,2019,4.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,316990.0,Ubá,2019,8.0,5.0,1.0,15.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,317005.0,Ubaporanga,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,317010.0,Uberaba,2019,26.0,10.0,0.0,25.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,317020.0,Uberlândia,2019,81.0,15.0,0.0,51.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,317040.0,Unaí,2019,0.0,0.0,0.0,10.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,317070.0,Varginha,2019,12.0,6.0,1.0,10.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,317080.0,Várzea da Palma,2019,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,317100.0,Vazante,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,317110.0,Veríssimo,2019,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,317120.0,Vespasiano,2019,6.0,3.0,0.0,14.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,317130.0,Viçosa,2019,1.0,2.0,0.0,4.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,317200.0,Visconde do Rio Branco,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,317210.0,Volta Grande,2019,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,,Ignorado,2019,0.0,0.0,0.0,3.0,,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310080.0,Aguanil,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310090.0,Águas Formosas,2020,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310110.0,Aimorés,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310150.0,Além Paraíba,2020,0.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310160.0,Alfenas,2020,8.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310170.0,Almenara,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310180.0,Alpercata,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310200.0,Alterosa,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310260.0,Andradas,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310340.0,Araçuaí,2020,1.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310350.0,Araguari,2020,3.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310375.0,Araporã,2020,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310390.0,Araújos,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310400.0,Araxá,2020,15.0,3.0,0.0,9.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310420.0,Arcos,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310450.0,Arinos,2020,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310470.0,Ataléia,2020,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310480.0,Augusto de Lima,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310490.0,Baependi,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310510.0,Bambuí,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310550.0,Barão de Monte Alto,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310560.0,Barbacena,2020,8.0,2.0,0.0,6.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310620.0,Belo Horizonte,2020,161.0,44.0,6.0,201.0,0.0,2.0,,,,,,,,,,,0.0
SUDESTE,MG,310630.0,Belo Oriente,2020,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310670.0,Betim,2020,23.0,1.0,0.0,26.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310710.0,Boa Esperança,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310730.0,Bocaiúva,2020,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310740.0,Bom Despacho,2020,2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310800.0,Bom Sucesso,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310850.0,Botumirim,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310855.0,Brasilândia de Minas,2020,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310890.0,Brasópolis,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310900.0,Brumadinho,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310920.0,Buenópolis,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310940.0,Buritizeiro,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310270.0,Cachoeira de Pajeú,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,310990.0,Caetanópolis,2020,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311000.0,Caeté,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311060.0,Cambuí,2020,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311070.0,Cambuquira,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311090.0,Campanha,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311120.0,Campo Belo,2020,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311130.0,Campo do Meio,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311230.0,Capelinha,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311260.0,Capinópolis,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311300.0,Caraí,2020,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311330.0,Carangola,2020,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311340.0,Caratinga,2020,3.0,3.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311370.0,Carlos Chagas,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311390.0,Carmo da Cachoeira,2020,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311400.0,Carmo da Mata,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311420.0,Carmo do Cajuru,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311440.0,Carmo do Rio Claro,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311530.0,Cataguases,2020,3.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311547.0,Catuti,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311610.0,Chapada do Norte,2020,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311660.0,Cláudio,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311710.0,Conceição da Aparecida,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311790.0,Congonhal,2020,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311800.0,Congonhas,2020,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311820.0,Conquista,2020,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311830.0,Conselheiro Lafaiete,2020,3.0,2.0,0.0,2.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311840.0,Conselheiro Pena,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311860.0,Contagem,2020,21.0,10.0,2.0,41.0,0.0,3.0,,,,,,,,,,,0.0
SUDESTE,MG,311880.0,Coração de Jesus,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311890.0,Cordisburgo,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311930.0,Coromandel,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311940.0,Coronel Fabriciano,2020,3.0,2.0,0.0,5.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,311950.0,Coronel Murta,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312015.0,Crisólita,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312020.0,Cristais,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312090.0,Curvelo,2020,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312110.0,Delfim Moreira,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312130.0,Descoberto,2020,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312150.0,Desterro do Melo,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312160.0,Diamantina,2020,0.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312230.0,Divinópolis,2020,38.0,7.0,3.0,24.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312300.0,Dores de Campos,2020,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312340.0,Doresópolis,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312410.0,Esmeraldas,2020,1.0,0.0,0.0,2.0,1.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312430.0,Espinosa,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312470.0,Estrela do Indaiá,2020,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312570.0,Felixlândia,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312595.0,Fervedouro,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312600.0,Florestal,2020,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312610.0,Formiga,2020,3.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312710.0,Frutal,2020,10.0,1.0,0.0,4.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312720.0,Funilândia,2020,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
SUDESTE,MG,312770.0,Governador Valadares,2020,6.0,6.0,2.0,13.0,0.0,1.0,,,,,,,,,,,0.0
